****************
0.052143,1
0.052143,1
0.594398,1
1875.84,0
0.10865,1
0.0757852,1
0.330374,1
0.0757852,1
0.330374,1
0.241394,1
0.241394,1
0.074891,1
0.194542,1
0.194542,1
0.486434,1
0.567555,1
0.628488,1
0.233824,1
0.233824,1
0.500965,1
0.264835,1
0.293421,1
0.293421,1
0.158451,1
0.567661,1
0.589065,1
0.152997,1
0.205576,1
0.106628,1
801.265,0
801.265,0
0.375667,1
0.229436,1
0.443208,1
0.229436,1
0.294367,1
0.17558,1
0.159199,1
0.940223,1
0.208709,1
0.153274,1
0.137048,1
0.198221,1
0.10831,1
0.125183,1
0.296379,1
1773.41,0
0.308125,1
0.300877,1
0.0992291,1
0.50613,1
0.0992291,1
0.531926,1
0.531926,1
1.22389,1
0.187139,1
0.698149,1
0.230617,1
0.812144,1
0.301504,1
0.085282,1
0.505019,1
0.723222,1
0.510415,1
0.230617,1
425.085,0
0.370571,1
0.41496,1
0.464791,1
425.085,0
0.288533,1
0.288533,1
0.216225,1
0.0354721,1
0.519616,1
0.275126,1
0.454421,1
0.372284,1
0.266784,1
0.272121,1
0.234141,1
0.594118,1
0.594118,1
0.195861,1
1130.95,0
0.25054,1
1130.95,0
0.396249,1
1.86046,1
0.897402,1
0.272275,1
0.272275,1
0.370717,1
0.553209,1
0.816939,1
0.401395,1
0.250106,1
0.326468,1
1.07913,1
1.26144,1
0.495497,1
0.495497,1
0.163875,1
0.499541,1
0.152422,1
0.498511,1
1389.83,0
635.577,0
44.119,0
****************
0.224775,1
0.300926,1
0.394769,1
356.231,0
176.651,0
176.651,0
0.801274,1
0.171652,1
0.443793,1
0.755932,1
248.469,0
0.271218,1
0.443793,1
0.240932,1
0.110572,1
0.172993,1
0.529579,1
1977.19,0
0.294845,1
1.23061,1
0.0517354,1
0.0517354,1
0.337638,1
0.23256,1
0.752354,1
71.7113,0
0.148262,1
0.572971,1
0.572971,1
0.510782,1
0.510782,1
0.026259,1
0.026259,1
0.140818,1
0.476686,1
0.052143,1
0.052143,1
0.594398,1
1875.84,0
0.10865,1
0.0757852,1
0.330374,1
0.0757852,1
0.330374,1
0.241394,1
0.241394,1
0.074891,1
0.194542,1
0.194542,1
0.486434,1
0.567555,1
0.628488,1
0.233824,1
0.233824,1
0.500965,1
0.264835,1
0.293421,1
0.293421,1
0.158451,1
0.567661,1
0.589065,1
0.152997,1
0.205576,1
0.106628,1
801.265,0
801.265,0
0.375667,1
0.229436,1
0.443208,1
0.229436,1
0.294367,1
0.17558,1
0.159199,1
0.940223,1
0.208709,1
0.153274,1
0.137048,1
0.198221,1
0.10831,1
0.125183,1
0.296379,1
1773.41,0
0.308125,1
0.300877,1
0.0992291,1
0.50613,1
0.0992291,1
0.531926,1
0.531926,1
1.22389,1
0.187139,1
0.698149,1
0.230617,1
0.812144,1
0.301504,1
0.085282,1
0.505019,1
0.723222,1
0.510415,1
0.230617,1
425.085,0
0.370571,1
0.41496,1
0.464791,1
425.085,0
0.288533,1
0.288533,1
0.216225,1
0.0354721,1
0.519616,1
0.275126,1
0.454421,1
0.372284,1
0.266784,1
0.272121,1
0.234141,1
0.594118,1
0.594118,1
0.195861,1
1130.95,0
0.25054,1
1130.95,0
0.396249,1
1.86046,1
0.897402,1
0.272275,1
0.272275,1
0.370717,1
0.553209,1
0.816939,1
0.401395,1
0.250106,1
0.326468,1
1.07913,1
1.26144,1
0.495497,1
0.495497,1
0.163875,1
0.499541,1
0.152422,1
0.498511,1
1389.83,0
635.577,0
44.119,0
****************
127.857,0
34.2145,0
34.2145,0
133.418,0
1060.9,0
0.0613143,1
672.836,0
0.214448,1
0.214448,1
0.022186,1
1.20058,1
1.20058,1
0.731636,1
0.731636,1
1031.16,0
25.4959,0
0.628349,1
****************
0.38238
****************
0.224775,1
0.300926,1
0.394769,1
356.231,0
176.651,0
176.651,0
0.801274,1
0.171652,1
0.443793,1
0.755932,1
248.469,0
0.271218,1
0.443793,1
0.240932,1
0.110572,1
0.172993,1
0.529579,1
1977.19,0
0.294845,1
1.23061,1
0.0517354,1
0.0517354,1
0.337638,1
0.23256,1
0.752354,1
71.7113,0
0.148262,1
0.572971,1
0.572971,1
0.510782,1
0.510782,1
0.026259,1
0.026259,1
0.140818,1
0.476686,1
0.052143,1
0.052143,1
0.594398,1
1875.84,0
0.10865,1
0.0757852,1
0.330374,1
0.0757852,1
0.330374,1
0.241394,1
0.241394,1
0.074891,1
0.194542,1
0.194542,1
0.486434,1
0.567555,1
0.628488,1
0.233824,1
0.233824,1
0.500965,1
0.264835,1
0.293421,1
0.293421,1
0.158451,1
0.567661,1
0.589065,1
0.152997,1
0.205576,1
0.106628,1
801.265,0
801.265,0
0.375667,1
0.229436,1
0.443208,1
0.229436,1
0.294367,1
0.17558,1
0.159199,1
0.940223,1
0.208709,1
0.153274,1
0.137048,1
0.198221,1
0.10831,1
0.125183,1
0.296379,1
1773.41,0
0.308125,1
0.300877,1
0.0992291,1
0.50613,1
0.0992291,1
0.531926,1
0.531926,1
1.22389,1
0.187139,1
0.698149,1
0.230617,1
0.812144,1
0.301504,1
0.085282,1
0.505019,1
0.723222,1
0.510415,1
0.230617,1
425.085,0
0.370571,1
0.41496,1
0.464791,1
425.085,0
0.288533,1
0.288533,1
0.216225,1
0.0354721,1
0.519616,1
0.275126,1
0.454421,1
0.372284,1
0.266784,1
0.272121,1
0.234141,1
0.594118,1
0.594118,1
0.195861,1
1130.95,0
0.25054,1
1130.95,0
0.396249,1
1.86046,1
0.897402,1
0.272275,1
0.272275,1
0.370717,1
0.553209,1
0.816939,1
0.401395,1
0.250106,1
0.326468,1
1.07913,1
1.26144,1
0.495497,1
0.495497,1
0.163875,1
0.499541,1
0.152422,1
0.498511,1
1389.83,0
635.577,0
44.119,0
****************
0.224775,1
0.300926,1
0.394769,1
356.231,0
176.651,0
176.651,0
0.801274,1
0.171652,1
0.443793,1
0.755932,1
248.469,0
0.271218,1
0.443793,1
0.240932,1
0.110572,1
0.172993,1
0.529579,1
1977.19,0
0.294845,1
1.23061,1
0.0517354,1
0.0517354,1
0.337638,1
0.23256,1
0.752354,1
71.7113,0
0.148262,1
0.572971,1
0.572971,1
0.510782,1
0.510782,1
0.026259,1
0.026259,1
0.140818,1
0.476686,1
0.052143,1
0.052143,1
0.594398,1
1875.84,0
0.10865,1
0.0757852,1
0.330374,1
0.0757852,1
0.330374,1
0.241394,1
0.241394,1
0.074891,1
0.194542,1
0.194542,1
0.486434,1
0.567555,1
0.628488,1
0.233824,1
0.233824,1
0.500965,1
0.264835,1
0.293421,1
0.293421,1
0.158451,1
0.567661,1
0.589065,1
0.152997,1
0.205576,1
0.106628,1
801.265,0
801.265,0
0.375667,1
0.229436,1
0.443208,1
0.229436,1
0.294367,1
0.17558,1
0.159199,1
0.940223,1
0.208709,1
0.153274,1
0.137048,1
0.198221,1
0.10831,1
0.125183,1
0.296379,1
1773.41,0
0.308125,1
0.300877,1
0.0992291,1
0.50613,1
0.0992291,1
0.531926,1
0.531926,1
1.22389,1
0.187139,1
0.698149,1
0.230617,1
0.812144,1
0.301504,1
0.085282,1
0.505019,1
0.723222,1
0.510415,1
0.230617,1
425.085,0
0.370571,1
0.41496,1
0.464791,1
425.085,0
0.288533,1
0.288533,1
0.216225,1
0.0354721,1
0.519616,1
0.275126,1
0.454421,1
0.372284,1
0.266784,1
0.272121,1
0.234141,1
0.594118,1
0.594118,1
0.195861,1
1130.95,0
0.25054,1
1130.95,0
0.396249,1
1.86046,1
0.897402,1
0.272275,1
0.272275,1
0.370717,1
0.553209,1
0.816939,1
0.401395,1
0.250106,1
0.326468,1
1.07913,1
1.26144,1
0.495497,1
0.495497,1
0.163875,1
0.499541,1
0.152422,1
0.498511,1
1389.83,0
635.577,0
44.119,0
****************
127.857,0
34.2145,0
34.2145,0
133.418,0
1060.9,0
0.0613143,1
672.836,0
0.214448,1
0.214448,1
0.022186,1
1.20058,1
1.20058,1
0.731636,1
0.731636,1
1031.16,0
25.4959,0
0.628349,1
****************
0.38238
****************
0.224775,1
0.300926,1
0.394769,1
356.231,0
176.651,0
176.651,0
0.801274,1
0.171652,1
0.443793,1
0.755932,1
248.469,0
0.271218,1
0.443793,1
0.240932,1
0.110572,1
0.172993,1
0.529579,1
1977.19,0
0.294845,1
1.23061,1
0.0517354,1
0.0517354,1
0.337638,1
0.23256,1
0.752354,1
71.7113,0
0.148262,1
0.572971,1
0.572971,1
0.510782,1
0.510782,1
0.026259,1
0.026259,1
0.140818,1
0.476686,1
0.052143,1
0.052143,1
0.594398,1
1875.84,0
0.10865,1
0.0757852,1
0.330374,1
0.0757852,1
0.330374,1
0.241394,1
0.241394,1
0.074891,1
0.194542,1
0.194542,1
0.486434,1
0.567555,1
0.628488,1
0.233824,1
0.233824,1
0.500965,1
0.264835,1
0.293421,1
0.293421,1
0.158451,1
0.567661,1
0.589065,1
0.152997,1
0.205576,1
0.106628,1
801.265,0
801.265,0
0.375667,1
0.229436,1
0.443208,1
0.229436,1
0.294367,1
0.17558,1
0.159199,1
0.940223,1
0.208709,1
0.153274,1
0.137048,1
0.198221,1
0.10831,1
0.125183,1
0.296379,1
1773.41,0
0.308125,1
0.300877,1
0.0992291,1
0.50613,1
0.0992291,1
0.531926,1
0.531926,1
1.22389,1
0.187139,1
0.698149,1
0.230617,1
0.812144,1
0.301504,1
0.085282,1
0.505019,1
0.723222,1
0.510415,1
0.230617,1
425.085,0
0.370571,1
0.41496,1
0.464791,1
425.085,0
0.288533,1
0.288533,1
0.216225,1
0.0354721,1
0.519616,1
0.275126,1
0.454421,1
0.372284,1
0.266784,1
0.272121,1
0.234141,1
0.594118,1
0.594118,1
0.195861,1
1130.95,0
0.25054,1
1130.95,0
0.396249,1
1.86046,1
0.897402,1
0.272275,1
0.272275,1
0.370717,1
0.553209,1
0.816939,1
0.401395,1
0.250106,1
0.326468,1
1.07913,1
1.26144,1
0.495497,1
0.495497,1
0.163875,1
0.499541,1
0.152422,1
0.498511,1
1389.83,0
635.577,0
44.119,0
****************
0.224775,1
0.300926,1
0.394769,1
356.231,0
176.651,0
176.651,0
0.801274,1
0.171652,1
0.443793,1
0.755932,1
248.469,0
0.271218,1
0.443793,1
0.240932,1
0.110572,1
0.172993,1
0.529579,1
1977.19,0
0.294845,1
1.23061,1
0.0517354,1
0.0517354,1
0.337638,1
0.23256,1
0.752354,1
71.7113,0
0.148262,1
0.572971,1
0.572971,1
0.510782,1
0.510782,1
0.026259,1
0.026259,1
0.140818,1
0.476686,1
0.052143,1
0.052143,1
0.594398,1
1875.84,0
0.10865,1
0.0757852,1
0.330374,1
0.0757852,1
0.330374,1
0.241394,1
0.241394,1
0.074891,1
0.194542,1
0.194542,1
0.486434,1
0.567555,1
0.628488,1
0.233824,1
0.233824,1
0.500965,1
0.264835,1
0.293421,1
0.293421,1
0.158451,1
0.567661,1
0.589065,1
0.152997,1
0.205576,1
0.106628,1
801.265,0
801.265,0
0.375667,1
0.229436,1
0.443208,1
0.229436,1
0.294367,1
0.17558,1
0.159199,1
0.940223,1
0.208709,1
0.153274,1
0.137048,1
0.198221,1
0.10831,1
0.125183,1
0.296379,1
1773.41,0
0.308125,1
0.300877,1
0.0992291,1
0.50613,1
0.0992291,1
0.531926,1
0.531926,1
1.22389,1
0.187139,1
0.698149,1
0.230617,1
0.812144,1
0.301504,1
0.085282,1
0.505019,1
0.723222,1
0.510415,1
0.230617,1
425.085,0
0.370571,1
0.41496,1
0.464791,1
425.085,0
0.288533,1
0.288533,1
0.216225,1
0.0354721,1
0.519616,1
0.275126,1
0.454421,1
0.372284,1
0.266784,1
0.272121,1
0.234141,1
0.594118,1
0.594118,1
0.195861,1
1130.95,0
0.25054,1
1130.95,0
0.396249,1
1.86046,1
0.897402,1
0.272275,1
0.272275,1
0.370717,1
0.553209,1
0.816939,1
0.401395,1
0.250106,1
0.326468,1
1.07913,1
1.26144,1
0.495497,1
0.495497,1
0.163875,1
0.499541,1
0.152422,1
0.498511,1
1389.83,0
635.577,0
44.119,0
****************
127.857,0
34.2145,0
34.2145,0
133.418,0
1060.9,0
0.0613143,1
672.836,0
0.214448,1
0.214448,1
0.022186,1
1.20058,1
1.20058,1
0.731636,1
0.731636,1
1031.16,0
25.4959,0
0.628349,1
****************
0.38238
****************
0.224775,1
0.300926,1
0.394769,1
356.231,0
176.651,0
176.651,0
0.801274,1
0.171652,1
0.443793,1
0.755932,1
248.469,0
0.271218,1
0.443793,1
0.240932,1
0.110572,1
0.172993,1
0.529579,1
1977.19,0
0.294845,1
1.23061,1
0.0517354,1
0.0517354,1
0.337638,1
0.23256,1
0.752354,1
71.7113,0
0.148262,1
0.572971,1
0.572971,1
0.510782,1
0.510782,1
0.026259,1
0.026259,1
0.140818,1
0.476686,1
0.052143,1
0.052143,1
0.594398,1
1875.84,0
0.10865,1
0.0757852,1
0.330374,1
0.0757852,1
0.330374,1
0.241394,1
0.241394,1
0.074891,1
0.194542,1
0.194542,1
0.486434,1
0.567555,1
0.628488,1
0.233824,1
0.233824,1
0.500965,1
0.264835,1
0.293421,1
0.293421,1
0.158451,1
0.567661,1
0.589065,1
0.152997,1
0.205576,1
0.106628,1
801.265,0
801.265,0
0.375667,1
0.229436,1
0.443208,1
0.229436,1
0.294367,1
0.17558,1
0.159199,1
0.940223,1
0.208709,1
0.153274,1
0.137048,1
0.198221,1
0.10831,1
0.125183,1
0.296379,1
1773.41,0
0.308125,1
0.300877,1
0.0992291,1
0.50613,1
0.0992291,1
0.531926,1
0.531926,1
1.22389,1
0.187139,1
0.698149,1
0.230617,1
0.812144,1
0.301504,1
0.085282,1
0.505019,1
0.723222,1
0.510415,1
0.230617,1
425.085,0
0.370571,1
0.41496,1
0.464791,1
425.085,0
0.288533,1
0.288533,1
0.216225,1
0.0354721,1
0.519616,1
0.275126,1
0.454421,1
0.372284,1
0.266784,1
0.272121,1
0.234141,1
0.594118,1
0.594118,1
0.195861,1
1130.95,0
0.25054,1
1130.95,0
0.396249,1
1.86046,1
0.897402,1
0.272275,1
0.272275,1
0.370717,1
0.553209,1
0.816939,1
0.401395,1
0.250106,1
0.326468,1
1.07913,1
1.26144,1
0.495497,1
0.495497,1
0.163875,1
0.499541,1
0.152422,1
0.498511,1
1389.83,0
635.577,0
44.119,0
****************
0.224775,1
0.300926,1
0.394769,1
356.231,0
176.651,0
176.651,0
0.801274,1
0.171652,1
0.443793,1
0.755932,1
248.469,0
0.271218,1
0.443793,1
0.240932,1
0.110572,1
0.172993,1
0.529579,1
1977.19,0
0.294845,1
1.23061,1
0.0517354,1
0.0517354,1
0.337638,1
0.23256,1
0.752354,1
71.7113,0
0.148262,1
0.572971,1
0.572971,1
0.510782,1
0.510782,1
0.026259,1
0.026259,1
0.140818,1
0.476686,1
0.052143,1
0.052143,1
0.594398,1
1875.84,0
0.10865,1
0.0757852,1
0.330374,1
0.0757852,1
0.330374,1
0.241394,1
0.241394,1
0.074891,1
0.194542,1
0.194542,1
0.486434,1
0.567555,1
0.628488,1
0.233824,1
0.233824,1
0.500965,1
0.264835,1
0.293421,1
0.293421,1
0.158451,1
0.567661,1
0.589065,1
0.152997,1
0.205576,1
0.106628,1
801.265,0
801.265,0
0.375667,1
0.229436,1
0.443208,1
0.229436,1
0.294367,1
0.17558,1
0.159199,1
0.940223,1
0.208709,1
0.153274,1
0.137048,1
0.198221,1
0.10831,1
0.125183,1
0.296379,1
1773.41,0
0.308125,1
0.300877,1
0.0992291,1
0.50613,1
0.0992291,1
0.531926,1
0.531926,1
1.22389,1
0.187139,1
0.698149,1
0.230617,1
0.812144,1
0.301504,1
0.085282,1
0.505019,1
0.723222,1
0.510415,1
0.230617,1
425.085,0
0.370571,1
0.41496,1
0.464791,1
425.085,0
0.288533,1
0.288533,1
0.216225,1
0.0354721,1
0.519616,1
0.275126,1
0.454421,1
0.372284,1
0.266784,1
0.272121,1
0.234141,1
0.594118,1
0.594118,1
0.195861,1
1130.95,0
0.25054,1
1130.95,0
0.396249,1
1.86046,1
0.897402,1
0.272275,1
0.272275,1
0.370717,1
0.553209,1
0.816939,1
0.401395,1
0.250106,1
0.326468,1
1.07913,1
1.26144,1
0.495497,1
0.495497,1
0.163875,1
0.499541,1
0.152422,1
0.498511,1
1389.83,0
635.577,0
44.119,0
****************
127.857,0
34.2145,0
34.2145,0
133.418,0
1060.9,0
0.0613143,1
672.836,0
0.214448,1
0.214448,1
0.022186,1
1.20058,1
1.20058,1
0.731636,1
0.731636,1
1031.16,0
25.4959,0
0.628349,1
****************
0.38238
****************
0.224775,1
0.300926,1
0.394769,1
356.231,0
176.651,0
176.651,0
0.801274,1
0.171652,1
0.443793,1
0.755932,1
248.469,0
0.271218,1
0.443793,1
0.240932,1
0.110572,1
0.172993,1
0.529579,1
1977.19,0
0.294845,1
1.23061,1
0.0517354,1
0.0517354,1
0.337638,1
0.23256,1
0.752354,1
71.7113,0
0.148262,1
0.572971,1
0.572971,1
0.510782,1
0.510782,1
0.026259,1
0.026259,1
0.140818,1
0.476686,1
0.052143,1
0.052143,1
0.594398,1
1875.84,0
0.10865,1
0.0757852,1
0.330374,1
0.0757852,1
0.330374,1
0.241394,1
0.241394,1
0.074891,1
0.194542,1
0.194542,1
0.486434,1
0.567555,1
0.628488,1
0.233824,1
0.233824,1
0.500965,1
0.264835,1
0.293421,1
0.293421,1
0.158451,1
0.567661,1
0.589065,1
0.152997,1
0.205576,1
0.106628,1
801.265,0
801.265,0
0.375667,1
0.229436,1
0.443208,1
0.229436,1
0.294367,1
0.17558,1
0.159199,1
0.940223,1
0.208709,1
0.153274,1
0.137048,1
0.198221,1
0.10831,1
0.125183,1
0.296379,1
1773.41,0
0.308125,1
0.300877,1
0.0992291,1
0.50613,1
0.0992291,1
0.531926,1
0.531926,1
1.22389,1
0.187139,1
0.698149,1
0.230617,1
0.812144,1
0.301504,1
0.085282,1
0.505019,1
0.723222,1
0.510415,1
0.230617,1
425.085,0
0.370571,1
0.41496,1
0.464791,1
425.085,0
0.288533,1
0.288533,1
0.216225,1
0.0354721,1
0.519616,1
0.275126,1
0.454421,1
0.372284,1
0.266784,1
0.272121,1
0.234141,1
0.594118,1
0.594118,1
0.195861,1
1130.95,0
0.25054,1
1130.95,0
0.396249,1
1.86046,1
0.897402,1
0.272275,1
0.272275,1
0.370717,1
0.553209,1
0.816939,1
0.401395,1
0.250106,1
0.326468,1
1.07913,1
1.26144,1
0.495497,1
0.495497,1
0.163875,1
0.499541,1
0.152422,1
0.498511,1
1389.83,0
635.577,0
44.119,0
****************
0.224775,1
0.300926,1
0.394769,1
356.231,0
176.651,0
176.651,0
0.801274,1
0.171652,1
0.443793,1
0.755932,1
248.469,0
0.271218,1
0.443793,1
0.240932,1
0.110572,1
0.172993,1
0.529579,1
1977.19,0
0.294845,1
1.23061,1
0.0517354,1
0.0517354,1
0.337638,1
0.23256,1
0.752354,1
71.7113,0
0.148262,1
0.572971,1
0.572971,1
0.510782,1
0.510782,1
0.026259,1
0.026259,1
0.140818,1
0.476686,1
0.052143,1
0.052143,1
0.594398,1
1875.84,0
0.10865,1
0.0757852,1
0.330374,1
0.0757852,1
0.330374,1
0.241394,1
0.241394,1
0.074891,1
0.194542,1
0.194542,1
0.486434,1
0.567555,1
0.628488,1
0.233824,1
0.233824,1
0.500965,1
0.264835,1
0.293421,1
0.293421,1
0.158451,1
0.567661,1
0.589065,1
0.152997,1
0.205576,1
0.106628,1
801.265,0
801.265,0
0.375667,1
0.229436,1
0.443208,1
0.229436,1
0.294367,1
0.17558,1
0.159199,1
0.940223,1
0.208709,1
0.153274,1
0.137048,1
0.198221,1
0.10831,1
0.125183,1
0.296379,1
1773.41,0
0.308125,1
0.300877,1
0.0992291,1
0.50613,1
0.0992291,1
0.531926,1
0.531926,1
1.22389,1
0.187139,1
0.698149,1
0.230617,1
0.812144,1
0.301504,1
0.085282,1
0.505019,1
0.723222,1
0.510415,1
0.230617,1
425.085,0
0.370571,1
0.41496,1
0.464791,1
425.085,0
0.288533,1
0.288533,1
0.216225,1
0.0354721,1
0.519616,1
0.275126,1
0.454421,1
0.372284,1
0.266784,1
0.272121,1
0.234141,1
0.594118,1
0.594118,1
0.195861,1
1130.95,0
0.25054,1
1130.95,0
0.396249,1
1.86046,1
0.897402,1
0.272275,1
0.272275,1
0.370717,1
0.553209,1
0.816939,1
0.401395,1
0.250106,1
0.326468,1
1.07913,1
1.26144,1
0.495497,1
0.495497,1
0.163875,1
0.499541,1
0.152422,1
0.498511,1
1389.83,0
635.577,0
44.119,0
****************
127.857,0
34.2145,0
34.2145,0
133.418,0
1060.9,0
0.0613143,1
672.836,0
0.214448,1
0.214448,1
0.022186,1
1.20058,1
1.20058,1
0.731636,1
0.731636,1
1031.16,0
25.4959,0
0.628349,1
****************
0.38238
****************
0.224775,1
0.300926,1
0.394769,1
356.231,0
176.651,0
176.651,0
0.801274,1
0.171652,1
0.443793,1
0.755932,1
248.469,0
0.271218,1
0.443793,1
0.240932,1
0.110572,1
0.172993,1
0.529579,1
1977.19,0
0.294845,1
1.23061,1
0.0517354,1
0.0517354,1
0.337638,1
0.23256,1
0.752354,1
71.7113,0
0.148262,1
0.572971,1
0.572971,1
0.510782,1
0.510782,1
0.026259,1
0.026259,1
0.140818,1
0.476686,1
0.052143,1
0.052143,1
0.594398,1
1875.84,0
0.10865,1
0.0757852,1
0.330374,1
0.0757852,1
0.330374,1
0.241394,1
0.241394,1
0.074891,1
0.194542,1
0.194542,1
0.486434,1
0.567555,1
0.628488,1
0.233824,1
0.233824,1
0.500965,1
0.264835,1
0.293421,1
0.293421,1
0.158451,1
0.567661,1
0.589065,1
0.152997,1
0.205576,1
0.106628,1
801.265,0
801.265,0
0.375667,1
0.229436,1
0.443208,1
0.229436,1
0.294367,1
0.17558,1
0.159199,1
0.940223,1
0.208709,1
0.153274,1
0.137048,1
0.198221,1
0.10831,1
0.125183,1
0.296379,1
1773.41,0
0.308125,1
0.300877,1
0.0992291,1
0.50613,1
0.0992291,1
0.531926,1
0.531926,1
1.22389,1
0.187139,1
0.698149,1
0.230617,1
0.812144,1
0.301504,1
0.085282,1
0.505019,1
0.723222,1
0.510415,1
0.230617,1
425.085,0
0.370571,1
0.41496,1
0.464791,1
425.085,0
0.288533,1
0.288533,1
0.216225,1
0.0354721,1
0.519616,1
0.275126,1
0.454421,1
0.372284,1
0.266784,1
0.272121,1
0.234141,1
0.594118,1
0.594118,1
0.195861,1
1130.95,0
0.25054,1
1130.95,0
0.396249,1
1.86046,1
0.897402,1
0.272275,1
0.272275,1
0.370717,1
0.553209,1
0.816939,1
0.401395,1
0.250106,1
0.326468,1
1.07913,1
1.26144,1
0.495497,1
0.495497,1
0.163875,1
0.499541,1
0.152422,1
0.498511,1
1389.83,0
635.577,0
44.119,0
****************
0.224775,1
0.300926,1
0.394769,1
356.231,0
176.651,0
176.651,0
0.801274,1
0.171652,1
0.443793,1
0.755932,1
248.469,0
0.271218,1
0.443793,1
0.240932,1
0.110572,1
0.172993,1
0.529579,1
1977.19,0
